ID,ECLO
ACCIDENT_39609,4.189955597293369
ACCIDENT_39610,3.8991588065580713
ACCIDENT_39611,5.303897538985069
ACCIDENT_39612,4.9132345670592645
ACCIDENT_39613,4.92207037824247
ACCIDENT_39614,4.282617450258015
ACCIDENT_39615,4.7498657427855955
ACCIDENT_39616,3.7238311170410348
ACCIDENT_39617,4.741344496719547
ACCIDENT_39618,4.8778982663300035
ACCIDENT_39619,5.022406376290533
ACCIDENT_39620,3.768504284983797
ACCIDENT_39621,4.639870269557857
ACCIDENT_39622,3.786595031681356
ACCIDENT_39623,3.5923148177566087
ACCIDENT_39624,4.870775559714114
ACCIDENT_39625,4.859970660254684
ACCIDENT_39626,4.81215803561481
ACCIDENT_39627,4.5531158252563815
ACCIDENT_39628,5.110954936211947
ACCIDENT_39629,3.7894483552519005
ACCIDENT_39630,3.703346839783139
ACCIDENT_39631,4.7775537944216735
ACCIDENT_39632,4.9521734254820835
ACCIDENT_39633,5.094145803914273
ACCIDENT_39634,4.972951086782805
ACCIDENT_39635,5.389638833976279
ACCIDENT_39636,5.511748128983365
ACCIDENT_39637,3.734819900598055
ACCIDENT_39638,4.9835710505779165
ACCIDENT_39639,5.32286026585375
ACCIDENT_39640,5.0135526200281975
ACCIDENT_39641,4.908722594058506
ACCIDENT_39642,4.133428782487704
ACCIDENT_39643,5.736356286570509
ACCIDENT_39644,3.57422407105905
ACCIDENT_39645,4.434853730974223
ACCIDENT_39646,5.944448026895793
ACCIDENT_39647,5.862714685142219
ACCIDENT_39648,6.507377220705223
ACCIDENT_39649,3.5923148177566087
ACCIDENT_39650,4.0867983587157894
ACCIDENT_39651,4.136186165112545
ACCIDENT_39652,5.024595187612401
ACCIDENT_39653,3.805036654100561
ACCIDENT_39654,3.7935034841421356
ACCIDENT_39655,4.147785097633497
ACCIDENT_39656,4.141903075474214
ACCIDENT_39657,4.6621984892622885
ACCIDENT_39658,4.827686180887095
ACCIDENT_39659,4.0818184575088985
ACCIDENT_39660,4.8714137764342915
ACCIDENT_39661,4.714137018948095
ACCIDENT_39662,4.907910167554826
