ID,ECLO
ACCIDENT_39609,4.248141739570139
ACCIDENT_39610,3.9544465279867764
ACCIDENT_39611,5.8527519007968
ACCIDENT_39612,4.887864448031353
ACCIDENT_39613,5.1656524490471325
ACCIDENT_39614,4.5873896549927915
ACCIDENT_39615,4.897624463914698
ACCIDENT_39616,3.9330273112629612
ACCIDENT_39617,4.631950430131555
ACCIDENT_39618,5.2937109702356695
ACCIDENT_39619,5.032022863398614
ACCIDENT_39620,3.7565589343384183
ACCIDENT_39621,4.374677493749378
ACCIDENT_39622,3.686294155296846
ACCIDENT_39623,3.6494579712271884
ACCIDENT_39624,4.499265869309814
ACCIDENT_39625,5.3857156419201395
ACCIDENT_39626,4.9170367890289475
ACCIDENT_39627,4.963253047944127
ACCIDENT_39628,5.0629916408567075
ACCIDENT_39629,4.257026777836511
ACCIDENT_39630,3.728646536181647
ACCIDENT_39631,5.1573919080291395
ACCIDENT_39632,5.155263264760424
ACCIDENT_39633,5.0029722052234735
ACCIDENT_39634,5.3488792008318
ACCIDENT_39635,5.365450267875108
ACCIDENT_39636,6.692911241608712
ACCIDENT_39637,3.728646536181647
ACCIDENT_39638,5.118904988149465
ACCIDENT_39639,5.168859072620222
ACCIDENT_39640,4.999148329451489
ACCIDENT_39641,5.559833917346311
ACCIDENT_39642,3.848063671131663
ACCIDENT_39643,5.365450267875108
ACCIDENT_39644,3.6494579712271884
ACCIDENT_39645,4.095075959881031
ACCIDENT_39646,5.275951051528327
ACCIDENT_39647,5.062948599835371
ACCIDENT_39648,6.975824976127025
ACCIDENT_39649,3.6494579712271884
ACCIDENT_39650,3.936176956832667
ACCIDENT_39651,4.063158960887542
ACCIDENT_39652,5.122973294712525
ACCIDENT_39653,3.947051395712447
ACCIDENT_39654,3.856606302440796
ACCIDENT_39655,4.3047257129718615
ACCIDENT_39656,4.146661496436589
ACCIDENT_39657,4.669931357413425
ACCIDENT_39658,4.997996715269211
ACCIDENT_39659,4.232642959354984
ACCIDENT_39660,4.777799394384715
ACCIDENT_39661,4.601199773899499
ACCIDENT_39662,5.541907577001423
ACCIDENT_39663,4.839804480779201
ACCIDENT_39664,4.254661828185087
ACCIDENT_39665,4.6052227286457255
ACCIDENT_39666,3.708163020715268
ACCIDENT_39667,4.493728714066504
ACCIDENT_39668,3.7565589343384183
ACCIDENT_39669,3.762244275552298
ACCIDENT_39670,4.90342636085044
ACCIDENT_39671,5.3647186897527455
ACCIDENT_39672,4.775647675631623
ACCIDENT_39673,3.861679508591004
ACCIDENT_39674,5.200100602404791
ACCIDENT_39675,4.041739744163726
ACCIDENT_39676,4.7575437601110115
ACCIDENT_39677,3.8444167407892484
ACCIDENT_39678,4.173682796829701
ACCIDENT_39679,4.818956252139046
ACCIDENT_39680,5.126082978596734
ACCIDENT_39681,3.848063671131663
ACCIDENT_39682,4.299556542650984
ACCIDENT_39683,4.041739744163726
